season,week,game_id,game_date,home_team,away_team,margin_pred,total_pred,market_spread_home,market_total,close_spread_home,close_total,margin_actual,total_actual,resid_margin,resid_total,pred_home_cover,act_home_cover,pred_over,act_over,home_score,away_score,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,elo_home_pre,elo_away_pre,home_off_epa,home_def_epa,off_epa_1h_h,off_epa_2h_h,def_epa_1h_h,def_epa_2h_h,home_pace_secs_play,home_pass_rate,home_rush_rate,home_off_sack_rate,home_def_sack_rate,home_off_rz_pass_rate,home_def_rz_pass_rate,home_def_wr_share_mult,home_def_te_share_mult,home_def_rb_share_mult,home_def_wr_ypt_mult,home_def_te_ypt_mult,home_def_rb_ypt_mult,home_qb_adj,home_sos,away_off_epa,away_def_epa,off_epa_1h_a,off_epa_2h_a,def_epa_1h_a,def_epa_2h_a,away_pace_secs_play,away_pass_rate,away_rush_rate,away_off_sack_rate,away_def_sack_rate,away_off_rz_pass_rate,away_def_rz_pass_rate,away_def_wr_share_mult,away_def_te_share_mult,away_def_rb_share_mult,away_def_wr_ypt_mult,away_def_te_ypt_mult,away_def_rb_ypt_mult,away_qb_adj,away_sos,home_margin,total_points,elo_diff,off_epa_diff,def_epa_diff,pace_secs_play_diff,pass_rate_diff,rush_rate_diff,off_sack_rate_diff,def_sack_rate_diff,off_rz_pass_rate_diff,def_rz_pass_rate_diff,def_wr_share_mult_diff,def_te_share_mult_diff,def_rb_share_mult_diff,def_wr_ypt_mult_diff,def_te_ypt_mult_diff,def_rb_ypt_mult_diff,qb_adj_diff,sos_diff,def_pressure_avg,home_first_half,home_second_half,away_first_half,away_second_half,home_inj_qb_out,home_inj_wr1_out,home_inj_te1_out,home_inj_rb1_out,home_inj_wr_top2_out,home_inj_starters_out,away_inj_qb_out,away_inj_wr1_out,away_inj_te1_out,away_inj_rb1_out,away_inj_wr_top2_out,away_inj_starters_out,inj_qb_out_diff,inj_wr1_out_diff,inj_te1_out_diff,inj_rb1_out_diff,inj_wr_top2_out_diff,inj_starters_out_diff,is_postseason,neutral_site_flag,home_rest_days,away_rest_days,rest_days_diff,home_off_ppg,home_def_ppg,home_net_margin,home_rating_games,away_off_ppg,away_def_ppg,away_net_margin,away_rating_games,off_ppg_diff,def_ppg_diff,net_margin_diff,prob_home_win,pred_home_score,pred_away_score,pred_home_q1,pred_home_q2,pred_home_q3,pred_home_q4,pred_home_1h,pred_home_2h,pred_away_q1,pred_away_q2,pred_away_q3,pred_away_q4,pred_away_1h,pred_away_2h,home_win_actual,home_win_pred
2025,4,2025_04_WAS_ATL,2025-09-28,Atlanta Falcons,Washington Commanders,,60.667621183943936,,,1.5,44.5,7.0,61.0,,0.3323788160560639,False,True,True,True,34.0,27.0,10.0,7.0,14.0,3.0,0.0,10.0,6.0,11.0,1395.7769820543654,1581.3749437085248,-0.37877744,0.067211956,-0.22047064,-0.55374813,0.091300815,0.045658756,44.139534,0.6818181818181818,0.3181818181818182,,,,,,,,,,,,0.0261827791924431,0.22180377,-0.021253569,0.27561158,0.15169054,0.06981662,-0.09100945,44.425533,0.4385964912280701,0.5614035087719298,,,,,,,,,,,,0.1349412075282747,7.0,61.0,-185.59796165415946,-0.6005812100000001,0.088465525,-0.2859990000000039,0.24322169059011167,-0.24322169059011162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1087584283358316,0.0,17.0,17.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,0.0,0.0,-1.0,-2.0,0,0,7.0,7.0,0.0,8.48,23.12,-14.64,3,32.28,21.84,10.44,3,-23.8,1.2800000000000011,-25.08,0.1426884301465177,31.777336591319788,28.89028459262415,8.103220830786546,8.420994196699745,7.785447464873348,7.467674098960151,16.524215027486292,15.2531215638335,7.367022571119158,7.6559254170454,7.078119725192916,6.789216879266675,15.022947988164557,13.867336604459592,1,0
2025,5,2025_05_DAL_NYJ,2025-10-05,New York Jets,Dallas Cowboys,,47.39415190276339,,,1.5,46.5,-15.0,59.0,,11.60584809723661,False,False,True,True,22.0,37.0,3.0,0.0,3.0,16.0,3.0,20.0,7.0,7.0,1356.3606985581334,1381.8587134658944,0.07462583,0.17593622,-0.05417042,0.19713932,0.1677662,0.18267648,48.80488,0.6349206349206349,0.3650793650793651,,,,,,,,,,,,-0.0286598453570683,0.23102422,0.24406399,0.13011414,0.2904891,0.061657704,0.39187598,45.057693,0.6086956521739131,0.3913043478260869,,,,,,,,,,,,-0.1521339536943508,-15.0,59.0,-25.49801490776099,-0.15639839,-0.06812777,3.7471869999999967,0.026224982746721803,-0.026224982746721803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12347410833728249,0.0,3.0,19.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0,0,6.0,7.0,-1.0,22.088,28.216,-6.128,4,32.480000000000004,36.528,-4.048,4,-10.392000000000003,-8.311999999999998,-2.08,0.41390930392847824,18.89744076035714,28.49671114240625,4.440898578683927,5.007821801494642,4.6298729862874985,4.818847393891071,9.44872038017857,9.44872038017857,6.696727118465469,7.551628452737657,6.9816942298895315,7.266661341313594,14.248355571203126,14.248355571203126,0,0
2025,5,2025_05_DEN_PHI,2025-10-05,Philadelphia Eagles,Denver Broncos,,46.950710118524434,,,-5.5,43.5,-4.0,38.0,,-8.950710118524434,False,False,True,False,17.0,21.0,3.0,7.0,7.0,0.0,3.0,0.0,0.0,18.0,1758.7545318303487,1548.9390475564603,-0.051268544,-0.14787646,0.3545744,-0.3816058,-0.24614285,-0.049610075,59.5,0.5344827586206896,0.4655172413793104,,,,,,,,,,,,0.0220638427241298,0.1716648,-0.1551574,0.31527454,0.024933131,-0.11445111,-0.23480013,39.875,0.5641025641025641,0.4358974358974359,,,,,,,,,,,,0.1881695302994817,-4.0,38.0,209.8154842738884,-0.222933344,0.0072809400000000135,19.625,-0.029619805481874484,0.029619805481874484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16610568757535188,0.0,10.0,7.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,6.0,1.0,29.976,24.152,5.824,4,25.568,10.872,14.696,4,4.407999999999998,13.280000000000001,-8.872,0.9275124311545307,33.45485738585493,13.495852732669505,7.8618914856759075,8.865537207251556,8.196440059534458,8.530988633393006,16.727428692927464,16.727428692927464,3.1715253921773336,3.5764009741574188,3.3064839195040285,3.441442446830724,6.747926366334752,6.747926366334752,0,0
2025,5,2025_05_DET_CIN,2025-10-05,Cincinnati Bengals,Detroit Lions,,50.14449044815876,,,7.5,49.5,-13.0,61.0,,10.855509551841237,False,False,True,True,24.0,37.0,0.0,3.0,0.0,21.0,7.0,7.0,14.0,9.0,1472.1637451423908,1657.8817290331508,-0.1551574,0.1716648,-0.11445111,-0.23480013,0.31527454,0.024933131,37.411766,0.7021276595744681,0.2978723404255319,,,,,,,,,,,,0.002601033435218,-0.08332747,-0.3820344,0.06622966,-0.26196516,-0.27635688,-0.4739279,53.02439,0.5172413793103449,0.4827586206896551,,,,,,,,,,,,0.0788846624863575,-13.0,61.0,-185.71798389076002,-0.07182993,0.5536992000000001,-15.612623999999997,0.18488628026412324,-0.18488628026412318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0762836290511395,0.0,3.0,21.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,7.0,-1.0,8.264,31.936,-23.672,4,35.344,16.944000000000003,18.4,4,-27.080000000000002,14.991999999999997,-42.072,0.2006192416656967,26.60706776444386,23.537422683714905,6.784802279933184,7.050872957577623,6.518731602288745,6.2526609246443074,13.835675237510806,12.771392526933052,6.0020427843473,6.23741701118445,5.766668557510152,5.531294330673003,12.23945979553175,11.297962888183154,0,0
2025,5,2025_05_HOU_BAL,2025-10-05,Baltimore Ravens,Houston Texans,,43.758753296476726,,,-9.5,45.5,-34.0,54.0,,10.241246703523274,False,False,False,True,10.0,44.0,3.0,0.0,7.0,0.0,7.0,17.0,10.0,10.0,1579.3516369128358,1465.7990791012046,-0.042857096,0.18448718,-0.08996182,0.021519357,0.2022703,0.16453537,53.09375,0.7592592592592593,0.2407407407407407,,,,,,,,,,,,0.0285224942696349,0.069475286,-0.40415928,-0.051751014,0.17942472,-0.31691018,-0.5132206,40.540985,0.4929577464788732,0.5070422535211268,,,,,,,,,,,,0.0642388041994348,-34.0,54.0,113.55255781163123,-0.112332382,0.58864646,12.552765,0.2663015127803861,-0.26630151278038605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0357163099297999,0.0,3.0,7.0,24.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,7.0,7.0,0.0,25.695999999999998,35.576,-9.879999999999999,4,20.4,6.896000000000001,13.504,4,5.295999999999999,28.68,-23.384,0.8996688932865213,23.26570121542387,20.493052081052856,5.4674397856246095,6.165410822087326,5.700096797778849,5.932753809933087,11.632850607711935,11.632850607711935,4.815867239047421,5.430658801479007,5.02079775985795,5.225728280668478,10.246526040526428,10.246526040526428,0,0
2025,5,2025_05_KC_JAX,2025-10-06,Jacksonville Jaguars,Kansas City Chiefs,,48.62704692775719,,,3.5,44.5,3.0,59.0,,10.372953072242808,False,True,True,True,31.0,28.0,0.0,7.0,14.0,10.0,7.0,7.0,0.0,14.0,1407.8885484144464,1613.528798389676,-0.029039778,-0.112518385,0.2093639,-0.29014856,-0.09113679,-0.13678938,30.90566,0.53125,0.46875,,,,,,,,,,,,-0.0022618460266534,0.18448718,-0.042857096,0.2022703,0.16453537,-0.08996182,0.021519357,36.157894,0.6056338028169014,0.3943661971830986,,,,,,,,,,,,-0.0168880092339563,3.0,59.0,-205.6402499752296,-0.213526958,-0.069661289,-5.252233999999998,-0.07438380281690138,0.07438380281690138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014626163207302902,0.0,7.0,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,8.0,0.0,23.936,18.616,5.32,4,30.456,17.808,12.648,4,-6.52,0.8079999999999998,-7.327999999999999,0.1510052900252353,20.366948019048642,28.26009890870855,5.193571744857404,5.397241225047891,4.9899022646669176,4.786232784476431,10.590812969905294,9.776135049143349,7.206325221720681,7.488926210807766,6.923724232633594,6.6411232435465095,14.695251432528448,13.564847476180104,1,0
2025,5,2025_05_LV_IND,2025-10-05,Indianapolis Colts,Las Vegas Raiders,,47.80598714411323,,,-6.0,48.5,34.0,46.0,,-1.8059871441132316,False,True,False,False,40.0,6.0,0.0,20.0,20.0,0.0,3.0,0.0,0.0,3.0,1452.7770429131058,1316.038938054338,-0.06389131,0.00062225776,0.039622903,-0.14623214,0.10826402,-0.114529386,53.125,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,-0.034456249412685,-0.17201698,-0.07257224,-0.28810373,-0.0691973,-0.30839637,0.18625914,57.627117,0.4313725490196078,0.5686274509803921,,,,,,,,,,,,0.0393898047282889,34.0,46.0,136.73810485876788,0.10812567000000001,0.07319449775999999,-4.502116999999998,0.23529411764705882,-0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0738460541409739,0.0,20.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0,0,7.0,7.0,0.0,26.736000000000004,24.2,2.5360000000000005,4,22.304,27.592,-5.287999999999999,4,4.432000000000006,-3.3919999999999995,7.824,0.8098157498992601,30.376503099912913,17.42948404420032,7.746008290477793,8.049773321476922,7.442243259478664,7.138478228479535,15.795781611954714,14.580721487958199,4.4445184312710815,4.618813271713084,4.270223590829078,4.095928750387075,9.063331702984165,8.366152341216154,1,0
2025,5,2025_05_MIA_CAR,2025-10-05,Carolina Panthers,Miami Dolphins,,46.09436824599243,,,-1.5,44.5,3.0,51.0,,4.9056317540075725,False,True,True,True,27.0,24.0,0.0,10.0,3.0,14.0,3.0,14.0,0.0,7.0,1313.0373079478816,1395.8614413469095,-0.17894189,0.25019103,-0.27015302,-0.043428186,0.3317461,0.16608739,39.243244,0.5942028985507246,0.4057971014492754,,,,,,,,,,,,0.0943433157349545,0.17593622,0.07462583,0.1677662,0.18267648,-0.05417042,0.19713932,49.634148,0.5,0.5,,,,,,,,,,,,0.0022072040537447,3.0,51.0,-82.82413339902791,-0.35487811,0.17556519999999998,-10.390904000000006,0.09420289855072461,-0.09420289855072461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921361116812098,0.0,10.0,17.0,17.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0,0,7.0,6.0,1.0,17.752,29.456,-11.703999999999997,4,24.344,25.32,-0.9760000000000009,4,-6.592000000000002,4.135999999999999,-10.727999999999996,0.36243549967758604,21.71148789771846,24.382880348273968,5.536429413918207,5.753544292895392,5.3193145349410225,5.1021996559638385,11.2899737068136,10.421514190904862,6.217634488809862,6.461463292292602,5.973805685327122,5.729976881844383,12.679097781102463,11.703782567171505,1,0
2025,5,2025_05_MIN_CLE,2025-10-05,Cleveland Browns,Minnesota Vikings,,57.38000640255881,,,4.5,38.5,-4.0,38.0,,-19.380006402558813,False,True,True,False,17.0,21.0,7.0,3.0,7.0,0.0,7.0,0.0,7.0,7.0,1302.3230856669431,1549.9486542660607,-0.3820344,-0.08332747,-0.27635688,-0.4739279,0.06622966,-0.26196516,40.977272,0.6060606060606061,0.3939393939393939,,,,,,,,,,,,0.1148136815311327,0.05569001,0.140713,0.027166614,0.08013863,0.2977404,0.0011330909,43.194443,0.76,0.24,,,,,,,,,,,,-0.015696568322126,-4.0,38.0,-247.6255685991175,-0.43772441,-0.22404047,-2.2171710000000004,-0.15393939393939393,0.15393939393939393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305102498532587,0.0,10.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0,0,7.0,7.0,0.0,11.776,27.823999999999998,-16.048,4,26.424,20.448,5.976000000000001,4,-14.648,7.375999999999998,-22.024,0.11490700909562031,26.004540614451102,31.37546578810771,6.631157856685031,6.891203262829542,6.37111245054052,6.11106704439601,13.522361119514574,12.48217949493653,8.000743775967466,8.314498433848543,7.686989118086389,7.373234460205312,16.31524220981601,15.060223578291701,0,0
2025,5,2025_05_NE_BUF,2025-10-05,Buffalo Bills,New England Patriots,,49.40466983054074,,,-10.0,49.5,-3.0,43.0,,-6.40466983054074,False,False,False,False,20.0,23.0,0.0,3.0,7.0,10.0,3.0,3.0,7.0,10.0,1663.3714040491957,1359.1729624932657,0.124079086,-0.027740166,0.048863336,0.19543763,0.008069308,-0.061802834,47.20339,0.5178571428571429,0.4821428571428571,,,,,,,,,,,,-0.1161716815291742,0.25019103,-0.17894189,0.3317461,0.16608739,-0.27015302,-0.043428186,62.25,0.5,0.5,,,,,,,,,,,,-0.1800612270858577,-3.0,43.0,304.19844155593,-0.12611194399999998,0.15120172399999998,-15.046610000000001,0.017857142857142905,-0.017857142857142905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638895455566835,0.0,3.0,17.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,31.543999999999997,19.96,11.584,4,32.56,16.712,15.847999999999999,4,-1.0160000000000053,3.248000000000001,-4.263999999999999,0.956601970231136,35.356139920367575,14.048529910173166,9.015815679693732,9.369377078897408,8.662254280490055,8.308692881286381,18.38519275859114,16.970947161776436,3.5823751270941573,3.722860426195889,3.4418898279924255,3.301404528890694,7.305235553290046,6.743294356883119,0,0
2025,5,2025_05_NYG_NO,2025-10-05,New Orleans Saints,New York Giants,,46.62321976570747,,,2.5,43.5,12.0,40.0,,-6.623219765707468,False,True,True,False,26.0,14.0,3.0,13.0,3.0,7.0,7.0,7.0,0.0,0.0,1296.2282231475772,1301.21635674771,-0.027740166,0.124079086,0.008069308,-0.061802834,0.048863336,0.19543763,46.072727,0.5223880597014925,0.4776119402985075,,,,,,,,,,,,0.0596331407951081,-0.026105594,-0.06663151,0.083358556,-0.13091168,-0.02217516,-0.13053752,40.409092,0.4473684210526316,0.5526315789473684,,,,,,,,,,,,-0.0382173050199812,12.0,40.0,-4.988133600132869,-0.0016345720000000008,0.190710596,5.663634999999999,0.07501963864886091,-0.07501963864886085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0978504458150893,0.0,16.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,7.0,0.0,17.368000000000002,32.936,-15.568,4,18.696,21.264,-2.5680000000000005,4,-1.3279999999999994,11.672,-13.0,0.6242597373079801,23.601921538801076,23.021298226906392,5.546451561618253,6.254509207782285,5.782470777006264,6.018489992394274,11.800960769400538,11.800960769400538,5.410005083323002,6.100644030130194,5.640218065592066,5.87043104786113,11.510649113453196,11.510649113453196,1,0
2025,5,2025_05_SF_LA,2025-10-02,Los Angeles Rams,San Francisco 49ers,,47.16410202560568,,,-8.5,43.5,-3.0,49.0,,1.835897974394321,False,False,True,True,23.0,26.0,0.0,7.0,7.0,9.0,7.0,10.0,3.0,3.0,1557.6805086329268,1410.9345629268068,0.00062225776,-0.06389131,0.10826402,-0.114529386,0.039622903,-0.14623214,40.71795,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,-0.0174001722608232,-0.112518385,-0.029039778,-0.09113679,-0.13678938,0.2093639,-0.29014856,66.1875,0.6515151515151515,0.3484848484848485,,,,,,,,,,,,-0.0085282981112148,-3.0,49.0,146.74594570611998,0.11314064276,-0.034851532000000005,-25.469549999999998,0.015151515151515138,-0.015151515151515194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008871874149608399,0.0,7.0,16.0,17.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,-1.0,-1.0,1.0,0.0,-2.0,-1.0,0,0,4.0,4.0,0.0,26.504,22.32,4.184,4,20.024,22.048000000000002,-2.024,4,6.48,0.27199999999999847,6.208,0.8428270824912946,30.933289253425503,16.230812772180176,7.887988759623504,8.19732165215776,7.578655867089248,7.269322974554994,16.085310411781265,14.847978841644242,4.138857256905945,4.301165384627747,3.9765491291841433,3.814241001462342,8.440022641533691,7.790790130646485,0,0
2025,5,2025_05_TB_SEA,2025-10-05,Seattle Seahawks,Tampa Bay Buccaneers,,38.93070454944919,,,-2.5,44.5,-3.0,73.0,,34.06929545055081,False,False,False,True,35.0,38.0,0.0,7.0,14.0,14.0,3.0,10.0,15.0,10.0,1540.9803244692523,1541.6354084116083,0.060625177,-0.0059085665,0.106656395,0.024600739,-0.23257942,0.24982266,45.47222,0.4848484848484848,0.5151515151515151,,,,,,,,,,,,-0.0226450600159055,-0.14787646,-0.051268544,-0.24614285,-0.049610075,0.3545744,-0.3816058,38.714287,0.647887323943662,0.352112676056338,,,,,,,,,,,,-0.0890791693510696,-3.0,73.0,-0.6550839423559864,0.208501637,0.045359977499999996,6.757933000000001,-0.1630388390951772,0.16303883909517713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06643410933516411,0.0,7.0,28.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,-1.0,0.0,-1.0,-1.0,-2.0,0,0,10.0,7.0,3.0,28.168,17.84,10.328,4,25.352000000000004,28.183999999999997,-2.8319999999999994,4,2.8159999999999954,-10.343999999999998,13.159999999999998,0.4470867815744282,20.310111497676516,18.620593051772673,4.772876201953981,5.382179546884277,4.975977316930746,5.179078431907512,10.155055748838258,10.155055748838258,4.375839367166578,4.934457158719758,4.562045297684305,4.748251228202031,9.310296525886336,9.310296525886336,0,0
2025,5,2025_05_TEN_ARI,2025-10-05,Arizona Cardinals,Tennessee Titans,,49.5599603163868,,,-7.5,41.5,-1.0,43.0,,-6.5599603163868,False,False,True,True,21.0,22.0,14.0,7.0,0.0,0.0,3.0,3.0,0.0,16.0,1452.9495991464314,1233.4133165863686,-0.0059085665,0.060625177,-0.23257942,0.24982266,0.106656395,0.024600739,47.0,0.8059701492537313,0.1940298507462686,,,,,,,,,,,,-0.0290226362052185,-0.40415928,0.069475286,-0.31691018,-0.5132206,-0.051751014,0.17942472,65.97561,0.673469387755102,0.326530612244898,,,,,,,,,,,,0.090392390798602,-1.0,43.0,219.53628256006277,0.3982507135,-0.008850108999999995,-18.975610000000003,0.13250076149862933,-0.13250076149862938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11941502700382049,0.0,21.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,7.0,3.0,19.472,20.584,-1.1119999999999997,4,7.392,29.887999999999998,-22.496000000000002,4,12.080000000000002,-9.303999999999998,21.384000000000004,0.8780158808608288,32.023381837138174,17.536578479248625,8.165962368470234,8.486196186841617,7.845728550098853,7.525494731727472,16.65215855531185,15.371223281826325,4.4718275122083995,4.647193297000886,4.296461727415913,4.121095942623427,9.119020809209285,8.41755767003934,0,0
2025,5,2025_05_WAS_LAC,2025-10-05,Los Angeles Chargers,Washington Commanders,,42.96122246728461,,,-2.5,48.5,-17.0,37.0,,-5.961222467284607,False,False,False,False,10.0,27.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,7.0,1545.2927193615974,1550.4207849275876,-0.06663151,-0.026105594,-0.02217516,-0.13053752,0.083358556,-0.13091168,50.375,0.7619047619047619,0.2380952380952381,,,,,,,,,,,,0.0688413660552555,0.1680928,0.2091765,0.15945484,0.17398232,0.23293523,0.17659308,44.785713,0.625,0.375,,,,,,,,,,,,0.0784123428086733,-17.0,37.0,-5.128065565990255,-0.23472431,-0.235282094,5.589286999999999,0.13690476190476186,-0.1369047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00957097675341781,0.0,10.0,0.0,10.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0,0,7.0,7.0,0.0,19.968,19.608,0.3600000000000003,4,29.112000000000002,29.136,-0.02400000000000002,4,-9.144000000000002,-9.527999999999999,0.38400000000000034,0.4411184238046999,16.320126874342595,26.641095592942012,3.83522981547051,4.324833621700788,3.998431084213936,4.161632352957362,8.160063437171297,8.160063437171297,6.260657464341373,7.059890332129633,6.527068420270793,6.793479376200213,13.320547796471006,13.320547796471006,0,0
2025,6,2025_06_ARI_IND,2025-10-12,Indianapolis Colts,Arizona Cardinals,,46.148055243889736,,,-3.5,47.5,4.0,58.0,,11.851944756110264,False,True,False,True,31.0,27.0,7.0,7.0,3.0,14.0,7.0,3.0,14.0,3.0,1470.4855951001575,1441.4536811189137,0.24241038,-0.22581755,0.24424417,0.2396597,-0.15414523,-0.28608742,55.964287,0.5757575757575758,0.4242424242424242,,,,,,,,,,,,0.0002140423976346,-0.06345323,-0.025630914,0.09485889,-0.26759252,-0.23440714,0.18314531,45.95238,0.5882352941176471,0.4117647058823529,,,,,,,,,,,,0.0343899162217196,4.0,58.0,29.03191398124386,0.30586361,-0.200186636,10.011907,-0.012477718360071277,0.012477718360071277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034175873824085,0.0,14.0,17.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0,0,7.0,7.0,0.0,34.6944,13.28,21.4144,5,20.3888,21.4336,-1.0448,5,14.305600000000002,-8.153599999999999,22.4592,0.6163454486727523,21.824565749820586,24.32348949406915,5.1287729512078375,5.783509923702455,5.347018608706043,5.56526426620425,10.912282874910293,10.912282874910293,5.71602003110625,6.445724715928325,5.959254926046942,6.202489820987633,12.161744747034575,12.161744747034575,1,0
2025,6,2025_06_BUF_ATL,2025-10-13,Atlanta Falcons,Buffalo Bills,,48.965262474833025,,,5.5,50.5,10.0,38.0,,-10.965262474833025,False,True,False,False,24.0,14.0,14.0,7.0,0.0,3.0,7.0,0.0,7.0,0.0,1424.0393761114974,1638.7584362522553,,,,,,,,,,,,,,,,,,,,,,0.01964284,0.06881056,-0.30535996,0.27399284,-0.20274661,0.3946792,43.694443,0.6323529411764706,0.3676470588235294,,,,,,,,,,,,-0.1438932634582151,10.0,38.0,-214.71906014075785,-0.01964284,-0.06881056,-43.694443,-0.6323529411764706,-0.3676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438932634582151,0.0,21.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,15.0,8.0,7.0,23.791999999999998,25.448,-1.6560000000000006,4,24.6176,21.784,2.8336000000000006,5,-0.8256000000000014,3.6640000000000015,-4.489600000000001,0.11428666314748222,21.938936500305,27.026325974528024,5.594428807577775,5.813818172580826,5.375039442574725,5.155650077571676,11.408246980158602,10.530689520146401,6.891713123504647,7.161976383249927,6.6214498637593655,6.351186604014086,14.053689506754573,12.972636467773452,1,0
