season,week,date,game_id,team,opponent,is_home,player,position,player_id,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int
2025,6,2025-10-12,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,1,Bryce Young,QB,00-0039150,38.11,263.2,2.12,0.81,5.43,22.3,0.21,0.0,0.0,0.0,0.0,0.1877,72.0,38.22,31.16,290.1,154.1,2.93138995681703,1.204599516667727,0.9555582089552239
2025,6,2025-10-12,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,1,Chuba Hubbard,RB,00-0036555,,,,,16.54,67.8,0.77,4.72,3.3,23.3,0.36,0.6778,72.0,38.22,31.16,290.1,154.1,2.93138995681703,1.204599516667727,0.9555582089552239
2025,6,2025-10-12,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,1,Rico Dowdle,RB,00-0036139,,,,,9.19,37.4,0.27,2.94,2.01,14.7,0.23,0.3952,72.0,38.22,31.16,290.1,154.1,2.93138995681703,1.204599516667727,0.9555582089552239
2025,6,2025-10-12,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,1,Ja'Tavion Sanders,TE,00-0039356,,,,,0.0,0.0,0.0,7.23,5.02,46.7,0.53,0.4133,72.0,38.22,31.16,290.1,154.1,2.93138995681703,1.204599516667727,0.9555582089552239
2025,6,2025-10-12,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,1,Tommy Tremble,TE,00-0037005,,,,,0.0,0.0,0.0,3.74,2.41,20.8,0.27,0.2364,72.0,38.22,31.16,290.1,154.1,2.93138995681703,1.204599516667727,0.9555582089552239
2025,6,2025-10-12,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,1,Tetairoa McMillan,WR,00-0040124,,,,,0.0,0.0,0.0,8.56,4.72,69.7,0.64,0.4711,72.0,38.22,31.16,290.1,154.1,2.93138995681703,1.204599516667727,0.9555582089552239
2025,6,2025-10-12,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,1,Xavier Legette,WR,00-0039342,,,,,0.0,0.0,0.0,6.45,3.52,44.2,0.49,0.3867,72.0,38.22,31.16,290.1,154.1,2.93138995681703,1.204599516667727,0.9555582089552239
2025,6,2025-10-12,2025_06_DAL_CAR,Carolina Panthers,Dallas Cowboys,1,Hunter Renfrow,WR,00-0034983,,,,,0.0,0.0,0.0,4.3,2.79,27.8,0.32,0.2729,72.0,38.22,31.16,290.1,154.1,2.93138995681703,1.204599516667727,0.9555582089552239
2025,6,2025-10-12,2025_06_DAL_CAR,Dallas Cowboys,Carolina Panthers,0,Dak Prescott,QB,00-0033077,40.53,287.6,2.92,0.83,3.04,11.3,0.16,0.0,0.0,0.0,0.0,0.1483,72.0,39.02,30.32,296.1,149.9,3.743356066044509,1.4659296482412059,0.9754105263157895
2025,6,2025-10-12,2025_06_DAL_CAR,Dallas Cowboys,Carolina Panthers,0,Javonte Williams,RB,00-0036997,,,,,17.53,71.4,1.04,4.77,3.27,21.4,0.46,0.7753,72.0,39.02,30.32,296.1,149.9,3.743356066044509,1.4659296482412059,0.9754105263157895
2025,6,2025-10-12,2025_06_DAL_CAR,Dallas Cowboys,Carolina Panthers,0,Miles Sanders,RB,00-0035243,,,,,9.74,39.4,0.36,2.97,1.95,13.2,0.28,0.4711,72.0,39.02,30.32,296.1,149.9,3.743356066044509,1.4659296482412059,0.9754105263157895
2025,6,2025-10-12,2025_06_DAL_CAR,Dallas Cowboys,Carolina Panthers,0,Jake Ferguson,TE,00-0038041,,,,,0.0,0.0,0.0,7.46,5.3,42.7,0.67,0.4871,72.0,39.02,30.32,296.1,149.9,3.743356066044509,1.4659296482412059,0.9754105263157895
2025,6,2025-10-12,2025_06_DAL_CAR,Dallas Cowboys,Carolina Panthers,0,Luke Schoonmaker,TE,00-0038547,,,,,0.0,0.0,0.0,3.86,2.45,24.3,0.34,0.2892,72.0,39.02,30.32,296.1,149.9,3.743356066044509,1.4659296482412059,0.9754105263157895
2025,6,2025-10-12,2025_06_DAL_CAR,Dallas Cowboys,Carolina Panthers,0,CeeDee Lamb,WR,00-0036358,,,,,0.0,0.0,0.0,8.73,5.8,47.9,0.79,0.5448,72.0,39.02,30.32,296.1,149.9,3.743356066044509,1.4659296482412059,0.9754105263157895
2025,6,2025-10-12,2025_06_DAL_CAR,Dallas Cowboys,Carolina Panthers,0,George Pickens,WR,00-0037247,,,,,0.0,0.0,0.0,6.57,3.73,35.6,0.59,0.4458,72.0,39.02,30.32,296.1,149.9,3.743356066044509,1.4659296482412059,0.9754105263157895
2025,6,2025-10-12,2025_06_DAL_CAR,Dallas Cowboys,Carolina Panthers,0,Jalen Tolbert,WR,00-0037666,,,,,0.0,0.0,0.0,4.38,2.57,25.2,0.41,0.335,72.0,39.02,30.32,296.1,149.9,3.743356066044509,1.4659296482412059,0.9754105263157895
2025,6,2025-10-12,2025_06_DEN_NYJ,Denver Broncos,New York Jets,0,Bo Nix,QB,00-0039732,40.87,230.7,1.8,0.89,7.38,20.7,0.19,0.0,0.0,0.0,0.0,0.1689,72.0,41.89,27.24,235.0,99.6,2.0548051093856032,0.6734812733103316,1.0473081081081081
2025,6,2025-10-12,2025_06_DEN_NYJ,Denver Broncos,New York Jets,0,J.K. Dobbins,RB,00-0036158,,,,,12.77,38.7,0.38,4.96,3.42,17.6,0.25,0.4656,72.0,41.89,27.24,235.0,99.6,2.0548051093856032,0.6734812733103316,1.0473081081081081
2025,6,2025-10-12,2025_06_DEN_NYJ,Denver Broncos,New York Jets,0,RJ Harvey,RB,00-0040730,,,,,7.09,23.9,0.13,3.09,2.15,12.5,0.15,0.2439,72.0,41.89,27.24,235.0,99.6,2.0548051093856032,0.6734812733103316,1.0473081081081081
2025,6,2025-10-12,2025_06_DEN_NYJ,Denver Broncos,New York Jets,0,Evan Engram,TE,00-0033881,,,,,0.0,0.0,0.0,8.06,5.64,30.4,0.35,0.2927,72.0,41.89,27.24,235.0,99.6,2.0548051093856032,0.6734812733103316,1.0473081081081081
2025,6,2025-10-12,2025_06_DEN_NYJ,Denver Broncos,New York Jets,0,Adam Trautman,TE,00-0036422,,,,,0.0,0.0,0.0,4.17,2.79,17.0,0.2,0.184,72.0,41.89,27.24,235.0,99.6,2.0548051093856032,0.6734812733103316,1.0473081081081081
2025,6,2025-10-12,2025_06_DEN_NYJ,Denver Broncos,New York Jets,0,Courtland Sutton,WR,00-0034348,,,,,0.0,0.0,0.0,9.58,5.69,44.5,0.45,0.3635,72.0,41.89,27.24,235.0,99.6,2.0548051093856032,0.6734812733103316,1.0473081081081081
2025,6,2025-10-12,2025_06_DEN_NYJ,Denver Broncos,New York Jets,0,Troy Franklin,WR,00-0039868,,,,,0.0,0.0,0.0,7.22,4.26,37.7,0.35,0.2957,72.0,41.89,27.24,235.0,99.6,2.0548051093856032,0.6734812733103316,1.0473081081081081
2025,6,2025-10-12,2025_06_DEN_NYJ,Denver Broncos,New York Jets,0,Marvin Mims Jr.,WR,00-0038976,,,,,0.0,0.0,0.0,4.81,3.21,23.1,0.21,0.1928,72.0,41.89,27.24,235.0,99.6,2.0548051093856032,0.6734812733103316,1.0473081081081081
2025,6,2025-10-12,2025_06_DEN_NYJ,New York Jets,Denver Broncos,1,Justin Fields,QB,00-0036945,42.3,278.6,1.89,1.0,6.45,20.7,0.12,0.0,0.0,0.0,0.0,0.115,72.0,47.17,21.6,330.6,98.6,2.5663218862711203,0.4375907831718703,1.17936
2025,6,2025-10-12,2025_06_DEN_NYJ,New York Jets,Denver Broncos,1,Breece Hall,RB,00-0038120,,,,,9.74,37.1,0.24,5.5,3.57,25.6,0.3,0.4157,72.0,47.17,21.6,330.6,98.6,2.5663218862711203,0.4375907831718703,1.17936
2025,6,2025-10-12,2025_06_DEN_NYJ,New York Jets,Denver Broncos,1,Isaiah Davis,RB,00-0039798,,,,,5.41,22.7,0.09,3.42,2.18,18.2,0.19,0.2387,72.0,47.17,21.6,330.6,98.6,2.5663218862711203,0.4375907831718703,1.17936
2025,6,2025-10-12,2025_06_DEN_NYJ,New York Jets,Denver Broncos,1,Mason Taylor,TE,00-0040736,,,,,0.0,0.0,0.0,8.72,5.62,55.4,0.45,0.3638,72.0,47.17,21.6,330.6,98.6,2.5663218862711203,0.4375907831718703,1.17936
2025,6,2025-10-12,2025_06_DEN_NYJ,New York Jets,Denver Broncos,1,Jeremy Ruckert,TE,00-0037805,,,,,0.0,0.0,0.0,4.51,3.11,24.4,0.22,0.1998,72.0,47.17,21.6,330.6,98.6,2.5663218862711203,0.4375907831718703,1.17936
2025,6,2025-10-12,2025_06_DEN_NYJ,New York Jets,Denver Broncos,1,Garrett Wilson,WR,00-0037740,,,,,0.0,0.0,0.0,11.1,6.53,56.7,0.57,0.4331,72.0,47.17,21.6,330.6,98.6,2.5663218862711203,0.4375907831718703,1.17936
2025,6,2025-10-12,2025_06_DEN_NYJ,New York Jets,Denver Broncos,1,Josh Reynolds,WR,00-0033943,,,,,0.0,0.0,0.0,8.36,5.07,45.3,0.45,0.3651,72.0,47.17,21.6,330.6,98.6,2.5663218862711203,0.4375907831718703,1.17936
2025,6,2025-10-12,2025_06_DEN_NYJ,New York Jets,Denver Broncos,1,Arian Smith,WR,00-0040582,,,,,0.0,0.0,0.0,5.57,3.65,47.7,0.3,0.2567,72.0,47.17,21.6,330.6,98.6,2.5663218862711203,0.4375907831718703,1.17936
2025,6,2025-10-12,2025_06_DET_KC,Detroit Lions,Kansas City Chiefs,0,Jared Goff,QB,00-0033106,34.47,239.4,2.09,0.67,4.76,17.3,0.2,0.0,0.0,0.0,0.0,0.1791,72.0,31.45,38.4,218.7,174.0,2.4089141158738303,1.4824086866915878,0.78624
2025,6,2025-10-12,2025_06_DET_KC,Detroit Lions,Kansas City Chiefs,0,Jahmyr Gibbs,RB,00-0039139,,,,,21.63,81.2,1.07,3.85,2.69,16.5,0.31,0.7479,72.0,31.45,38.4,218.7,174.0,2.4089141158738303,1.4824086866915878,0.78624
2025,6,2025-10-12,2025_06_DET_KC,Detroit Lions,Kansas City Chiefs,0,David Montgomery,RB,00-0035685,,,,,12.02,44.6,0.38,2.4,1.74,10.2,0.18,0.4292,72.0,31.45,38.4,218.7,174.0,2.4089141158738303,1.4824086866915878,0.78624
2025,6,2025-10-12,2025_06_DET_KC,Detroit Lions,Kansas City Chiefs,0,Sam LaPorta,TE,00-0039065,,,,,0.0,0.0,0.0,5.7,3.99,28.8,0.41,0.3386,72.0,31.45,38.4,218.7,174.0,2.4089141158738303,1.4824086866915878,0.78624
2025,6,2025-10-12,2025_06_DET_KC,Detroit Lions,Kansas City Chiefs,0,Brock Wright,TE,00-0036754,,,,,0.0,0.0,0.0,2.95,2.22,16.5,0.22,0.1985,72.0,31.45,38.4,218.7,174.0,2.4089141158738303,1.4824086866915878,0.78624
2025,6,2025-10-12,2025_06_DET_KC,Detroit Lions,Kansas City Chiefs,0,Amon-Ra St. Brown,WR,00-0036963,,,,,0.0,0.0,0.0,7.34,5.63,37.7,0.55,0.4242,72.0,31.45,38.4,218.7,174.0,2.4089141158738303,1.4824086866915878,0.78624
2025,6,2025-10-12,2025_06_DET_KC,Detroit Lions,Kansas City Chiefs,0,Jameson Williams,WR,00-0037240,,,,,0.0,0.0,0.0,5.53,3.09,30.8,0.4,0.3263,72.0,31.45,38.4,218.7,174.0,2.4089141158738303,1.4824086866915878,0.78624
2025,6,2025-10-12,2025_06_DET_KC,Detroit Lions,Kansas City Chiefs,0,Kalif Raymond,WR,00-0032464,,,,,0.0,0.0,0.0,3.68,2.7,19.5,0.26,0.2323,72.0,31.45,38.4,218.7,174.0,2.4089141158738303,1.4824086866915878,0.78624
2025,6,2025-10-12,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,1,Patrick Mahomes,QB,00-0033873,45.95,323.6,3.11,1.0,4.31,17.0,0.18,0.0,0.0,0.0,0.0,0.1614,72.0,47.17,21.6,358.1,106.8,4.218330702446725,0.8888121546961325,1.17936
2025,6,2025-10-12,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,1,Isiah Pacheco,RB,00-0037197,,,,,11.12,45.0,0.57,5.7,4.18,25.7,0.52,0.6626,72.0,47.17,21.6,358.1,106.8,4.218330702446725,0.8888121546961325,1.17936
2025,6,2025-10-12,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,1,Kareem Hunt,RB,00-0033923,,,,,6.18,25.1,0.21,3.54,2.34,15.4,0.33,0.4174,72.0,47.17,21.6,358.1,106.8,4.218330702446725,0.8888121546961325,1.17936
2025,6,2025-10-12,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,1,Travis Kelce,TE,00-0030506,,,,,0.0,0.0,0.0,8.89,6.24,44.0,0.75,0.5289,72.0,47.17,21.6,358.1,106.8,4.218330702446725,0.8888121546961325,1.17936
2025,6,2025-10-12,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,1,Noah Gray,TE,00-0036637,,,,,0.0,0.0,0.0,4.59,3.16,23.4,0.38,0.313,72.0,47.17,21.6,358.1,106.8,4.218330702446725,0.8888121546961325,1.17936
2025,6,2025-10-12,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,1,Xavier Worthy,WR,00-0039894,,,,,0.0,0.0,0.0,10.84,7.01,74.5,0.97,0.6191,72.0,47.17,21.6,358.1,106.8,4.218330702446725,0.8888121546961325,1.17936
2025,6,2025-10-12,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,1,Hollywood Brown,WR,,,,,,0.0,0.0,0.0,8.16,5.18,91.8,0.73,0.5181,72.0,47.17,21.6,358.1,106.8,4.218330702446725,0.8888121546961325,1.17936
2025,6,2025-10-12,2025_06_DET_KC,Kansas City Chiefs,Detroit Lions,1,JuJu Smith-Schuster,WR,00-0033857,,,,,0.0,0.0,0.0,5.44,3.85,32.2,0.47,0.3764,72.0,47.17,21.6,358.1,106.8,4.218330702446725,0.8888121546961325,1.17936
2025,6,2025-10-12,2025_06_LAC_MIA,Los Angeles Chargers,Miami Dolphins,0,Justin Herbert,QB,00-0036355,41.4,238.7,1.77,0.9,5.8,16.0,0.15,0.0,0.0,0.0,0.0,0.1408,72.0,42.51,26.58,238.5,97.2,2.132760342368046,0.6722396576319544,1.0627199999999999
2025,6,2025-10-12,2025_06_LAC_MIA,Los Angeles Chargers,Miami Dolphins,0,Hassan Haskins,RB,00-0037617,,,,,13.36,44.2,0.41,5.23,3.79,24.1,0.25,0.4864,72.0,42.51,26.58,238.5,97.2,2.132760342368046,0.6722396576319544,1.0627199999999999
2025,6,2025-10-12,2025_06_LAC_MIA,Los Angeles Chargers,Miami Dolphins,0,Omarion Hampton,RB,00-0040666,,,,,7.42,23.9,0.15,3.25,2.39,14.0,0.16,0.2634,72.0,42.51,26.58,238.5,97.2,2.132760342368046,0.6722396576319544,1.0627199999999999
2025,6,2025-10-12,2025_06_LAC_MIA,Los Angeles Chargers,Miami Dolphins,0,Will Dissly,TE,00-0034159,,,,,0.0,0.0,0.0,8.16,6.17,36.5,0.37,0.31,72.0,42.51,26.58,238.5,97.2,2.132760342368046,0.6722396576319544,1.0627199999999999
2025,6,2025-10-12,2025_06_LAC_MIA,Los Angeles Chargers,Miami Dolphins,0,Oronde Gadsden II,TE,00-0040189,,,,,0.0,0.0,0.0,4.22,2.86,25.6,0.21,0.1887,72.0,42.51,26.58,238.5,97.2,2.132760342368046,0.6722396576319544,1.0627199999999999
2025,6,2025-10-12,2025_06_LAC_MIA,Los Angeles Chargers,Miami Dolphins,0,Ladd McConkey,WR,00-0039915,,,,,0.0,0.0,0.0,9.4,6.41,45.3,0.43,0.349,72.0,42.51,26.58,238.5,97.2,2.132760342368046,0.6722396576319544,1.0627199999999999
2025,6,2025-10-12,2025_06_LAC_MIA,Los Angeles Chargers,Miami Dolphins,0,Quentin Johnston,WR,00-0038544,,,,,0.0,0.0,0.0,7.08,4.05,31.5,0.33,0.2836,72.0,42.51,26.58,238.5,97.2,2.132760342368046,0.6722396576319544,1.0627199999999999
2025,6,2025-10-12,2025_06_LAC_MIA,Los Angeles Chargers,Miami Dolphins,0,Keenan Allen,WR,00-0030279,,,,,0.0,0.0,0.0,4.72,3.07,19.3,0.23,0.2025,72.0,42.51,26.58,238.5,97.2,2.132760342368046,0.6722396576319544,1.0627199999999999
2025,6,2025-10-12,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,1,Tua Tagovailoa,QB,00-0036212,45.24,273.0,1.92,1.0,2.07,6.3,0.03,0.0,0.0,0.0,0.0,0.0336,72.0,47.17,21.6,274.0,81.7,2.2444838805880867,0.37408064676468095,1.17936
2025,6,2025-10-12,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,1,De'Von Achane,RB,00-0039040,,,,,12.55,39.6,0.27,5.62,3.97,19.1,0.27,0.415,72.0,47.17,21.6,274.0,81.7,2.2444838805880867,0.37408064676468095,1.17936
2025,6,2025-10-12,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,1,Ollie Gordon II,RB,00-0040198,,,,,6.97,24.8,0.1,3.5,2.33,16.3,0.17,0.23,72.0,47.17,21.6,274.0,81.7,2.2444838805880867,0.37408064676468095,1.17936
2025,6,2025-10-12,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,1,Darren Waller,TE,00-0031610,,,,,0.0,0.0,0.0,8.53,5.57,36.3,0.38,0.3176,72.0,47.17,21.6,274.0,81.7,2.2444838805880867,0.37408064676468095,1.17936
2025,6,2025-10-12,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,1,Julian Hill,TE,00-0038720,,,,,0.0,0.0,0.0,4.41,2.72,20.8,0.21,0.1911,72.0,47.17,21.6,274.0,81.7,2.2444838805880867,0.37408064676468095,1.17936
2025,6,2025-10-12,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,1,Jaylen Waddle,WR,00-0036613,,,,,0.0,0.0,0.0,11.14,7.2,48.5,0.49,0.3864,72.0,47.17,21.6,274.0,81.7,2.2444838805880867,0.37408064676468095,1.17936
2025,6,2025-10-12,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,1,Malik Washington,WR,00-0039880,,,,,0.0,0.0,0.0,8.39,5.49,44.7,0.38,0.3169,72.0,47.17,21.6,274.0,81.7,2.2444838805880867,0.37408064676468095,1.17936
2025,6,2025-10-12,2025_06_LAC_MIA,Miami Dolphins,Los Angeles Chargers,1,Nick Westbrook-Ikhine,WR,00-0036182,,,,,0.0,0.0,0.0,5.59,3.04,24.2,0.25,0.2247,72.0,47.17,21.6,274.0,81.7,2.2444838805880867,0.37408064676468095,1.17936
2025,6,2025-10-12,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,1,Lamar Jackson,QB,00-0034796,32.61,200.4,1.39,0.68,9.9,25.2,0.16,0.0,0.0,0.0,0.0,0.1513,63.83,31.96,29.69,179.3,108.5,1.2259681093394077,0.5740318906605923,0.7989114299851559
2025,6,2025-10-12,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,1,Derrick Henry,RB,00-0032764,,,,,12.72,37.8,0.32,3.83,2.57,13.2,0.15,0.3735,63.83,31.96,29.69,179.3,108.5,1.2259681093394077,0.5740318906605923,0.7989114299851559
2025,6,2025-10-12,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,1,Justice Hill,RB,00-0034975,,,,,7.07,21.7,0.12,2.38,1.64,7.7,0.09,0.1876,63.83,31.96,29.69,179.3,108.5,1.2259681093394077,0.5740318906605923,0.7989114299851559
2025,6,2025-10-12,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,1,Mark Andrews,TE,00-0034753,,,,,0.0,0.0,0.0,6.02,3.99,23.1,0.22,0.198,63.83,31.96,29.69,179.3,108.5,1.2259681093394077,0.5740318906605923,0.7989114299851559
2025,6,2025-10-12,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,1,Isaiah Likely,TE,00-0037838,,,,,0.0,0.0,0.0,3.11,2.02,11.9,0.11,0.1074,63.83,31.96,29.69,179.3,108.5,1.2259681093394077,0.5740318906605923,0.7989114299851559
2025,6,2025-10-12,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,1,Zay Flowers,WR,00-0039064,,,,,0.0,0.0,0.0,7.37,4.98,33.4,0.26,0.2279,63.83,31.96,29.69,179.3,108.5,1.2259681093394077,0.5740318906605923,0.7989114299851559
2025,6,2025-10-12,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,1,Rashod Bateman,WR,00-0036550,,,,,0.0,0.0,0.0,5.55,3.36,25.1,0.19,0.1768,63.83,31.96,29.69,179.3,108.5,1.2259681093394077,0.5740318906605923,0.7989114299851559
2025,6,2025-10-12,2025_06_LA_BAL,Baltimore Ravens,Los Angeles Rams,1,DeAndre Hopkins,WR,00-0030564,,,,,0.0,0.0,0.0,3.7,2.22,15.2,0.13,0.1236,63.83,31.96,29.69,179.3,108.5,1.2259681093394077,0.5740318906605923,0.7989114299851559
2025,6,2025-10-12,2025_06_LA_BAL,Los Angeles Rams,Baltimore Ravens,0,Matthew Stafford,QB,00-0026498,38.24,226.0,1.62,0.79,1.94,5.7,0.04,0.0,0.0,0.0,0.0,0.0376,56.71,37.15,17.01,208.4,62.2,1.8637841352405722,0.3412158647594276,0.9288515584065034
2025,6,2025-10-12,2025_06_LA_BAL,Los Angeles Rams,Baltimore Ravens,0,Kyren Williams,RB,00-0037840,,,,,9.69,29.1,0.24,4.55,3.02,15.8,0.25,0.3897,56.71,37.15,17.01,208.4,62.2,1.8637841352405722,0.3412158647594276,0.9288515584065034
2025,6,2025-10-12,2025_06_LA_BAL,Los Angeles Rams,Baltimore Ravens,0,Blake Corum,RB,00-0039738,,,,,5.38,17.1,0.08,2.83,1.83,11.8,0.14,0.1987,56.71,37.15,17.01,208.4,62.2,1.8637841352405722,0.3412158647594276,0.9288515584065034
2025,6,2025-10-12,2025_06_LA_BAL,Los Angeles Rams,Baltimore Ravens,0,Tyler Higbee,TE,00-0033110,,,,,0.0,0.0,0.0,6.94,4.53,29.7,0.32,0.2755,56.71,37.15,17.01,208.4,62.2,1.8637841352405722,0.3412158647594276,0.9288515584065034
2025,6,2025-10-12,2025_06_LA_BAL,Los Angeles Rams,Baltimore Ravens,0,Davis Allen,TE,00-0039074,,,,,0.0,0.0,0.0,3.59,2.33,18.1,0.18,0.1656,56.71,37.15,17.01,208.4,62.2,1.8637841352405722,0.3412158647594276,0.9288515584065034
2025,6,2025-10-12,2025_06_LA_BAL,Los Angeles Rams,Baltimore Ravens,0,Puka Nacua,WR,00-0039075,,,,,0.0,0.0,0.0,8.5,5.89,37.4,0.39,0.3254,56.71,37.15,17.01,208.4,62.2,1.8637841352405722,0.3412158647594276,0.9288515584065034
2025,6,2025-10-12,2025_06_LA_BAL,Los Angeles Rams,Baltimore Ravens,0,Davante Adams,WR,00-0031381,,,,,0.0,0.0,0.0,6.4,3.61,26.2,0.31,0.268,56.71,37.15,17.01,208.4,62.2,1.8637841352405722,0.3412158647594276,0.9288515584065034
2025,6,2025-10-12,2025_06_LA_BAL,Los Angeles Rams,Baltimore Ravens,0,Jordan Whittington,WR,00-0039751,,,,,0.0,0.0,0.0,4.27,3.09,23.3,0.21,0.1854,56.71,37.15,17.01,208.4,62.2,1.8637841352405722,0.3412158647594276,0.9288515584065034
2025,6,2025-10-12,2025_06_NE_NO,New England Patriots,New Orleans Saints,0,Drake Maye,QB,00-0039851,40.85,285.6,2.37,0.95,5.31,21.1,0.19,0.0,0.0,0.0,0.0,0.1725,71.73,44.76,23.91,339.7,118.2,3.2632837580486598,0.8785763963977159,1.1189835803505528
2025,6,2025-10-12,2025_06_NE_NO,New England Patriots,New Orleans Saints,0,Rhamondre Stevenson,RB,00-0036875,,,,,11.96,48.9,0.54,5.44,3.7,24.8,0.4,0.6075,71.73,44.76,23.91,339.7,118.2,3.2632837580486598,0.8785763963977159,1.1189835803505528
2025,6,2025-10-12,2025_06_NE_NO,New England Patriots,New Orleans Saints,0,TreVeyon Henderson,RB,00-0040734,,,,,6.64,30.3,0.18,3.39,2.45,19.3,0.24,0.3458,71.73,44.76,23.91,339.7,118.2,3.2632837580486598,0.8785763963977159,1.1189835803505528
2025,6,2025-10-12,2025_06_NE_NO,New England Patriots,New Orleans Saints,0,Hunter Henry,TE,00-0033090,,,,,0.0,0.0,0.0,8.56,5.58,48.2,0.58,0.4387,71.73,44.76,23.91,339.7,118.2,3.2632837580486598,0.8785763963977159,1.1189835803505528
2025,6,2025-10-12,2025_06_NE_NO,New England Patriots,New Orleans Saints,0,Austin Hooper,TE,00-0032392,,,,,0.0,0.0,0.0,4.43,3.05,24.1,0.3,0.2563,71.73,44.76,23.91,339.7,118.2,3.2632837580486598,0.8785763963977159,1.1189835803505528
2025,6,2025-10-12,2025_06_NE_NO,New England Patriots,New Orleans Saints,0,Stefon Diggs,WR,00-0031588,,,,,0.0,0.0,0.0,10.06,6.89,60.1,0.68,0.4931,71.73,44.76,23.91,339.7,118.2,3.2632837580486598,0.8785763963977159,1.1189835803505528
2025,6,2025-10-12,2025_06_NE_NO,New England Patriots,New Orleans Saints,0,Kayshon Boutte,WR,00-0038608,,,,,0.0,0.0,0.0,7.58,4.55,50.3,0.52,0.4026,71.73,44.76,23.91,339.7,118.2,3.2632837580486598,0.8785763963977159,1.1189835803505528
2025,6,2025-10-12,2025_06_NE_NO,New England Patriots,New Orleans Saints,0,Mack Hollins,WR,00-0033555,,,,,0.0,0.0,0.0,5.05,3.07,29.6,0.35,0.2934,71.73,44.76,23.91,339.7,118.2,3.2632837580486598,0.8785763963977159,1.1189835803505528
2025,6,2025-10-12,2025_06_NE_NO,New Orleans Saints,New England Patriots,1,Spencer Rattler,QB,00-0039376,37.67,216.8,1.51,0.77,4.99,15.3,0.13,0.0,0.0,0.0,0.0,0.1175,72.0,36.29,33.23,211.2,126.0,1.8970271772115752,0.8755510048668809,0.9072
2025,6,2025-10-12,2025_06_NE_NO,New Orleans Saints,New England Patriots,1,Alvin Kamara,RB,00-0033906,,,,,18.16,56.7,0.57,4.38,3.12,15.7,0.23,0.5511,72.0,36.29,33.23,211.2,126.0,1.8970271772115752,0.8755510048668809,0.9072
2025,6,2025-10-12,2025_06_NE_NO,New Orleans Saints,New England Patriots,1,Kendre Miller,RB,00-0038551,,,,,10.09,33.1,0.19,2.73,1.93,11.8,0.14,0.2814,72.0,36.29,33.23,211.2,126.0,1.8970271772115752,0.8755510048668809,0.9072
2025,6,2025-10-12,2025_06_NE_NO,New Orleans Saints,New England Patriots,1,Juwan Johnson,TE,00-0036040,,,,,0.0,0.0,0.0,6.97,4.39,30.5,0.33,0.2815,72.0,36.29,33.23,211.2,126.0,1.8970271772115752,0.8755510048668809,0.9072
2025,6,2025-10-12,2025_06_NE_NO,New Orleans Saints,New England Patriots,1,Taysom Hill,TE,00-0033357,,,,,0.0,0.0,0.0,3.61,2.56,16.6,0.17,0.1592,72.0,36.29,33.23,211.2,126.0,1.8970271772115752,0.8755510048668809,0.9072
2025,6,2025-10-12,2025_06_NE_NO,New Orleans Saints,New England Patriots,1,Chris Olave,WR,00-0037239,,,,,0.0,0.0,0.0,8.18,5.02,38.8,0.39,0.3227,72.0,36.29,33.23,211.2,126.0,1.8970271772115752,0.8755510048668809,0.9072
2025,6,2025-10-12,2025_06_NE_NO,New Orleans Saints,New England Patriots,1,Rashid Shaheed,WR,00-0037545,,,,,0.0,0.0,0.0,6.16,4.09,30.2,0.29,0.2554,72.0,36.29,33.23,211.2,126.0,1.8970271772115752,0.8755510048668809,0.9072
