player,team,market,line,over_price,under_price,is_ladder,event,home_team,away_team,game_time,book,position,market_key,proj,edge,over_ev,under_ev,note,rank_score
Stefon Diggs,NE,Receiving Yards,50.0,-120.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,67.4,17.400000000000006,0.5527805324467855,,,17.400000000000006
Xavier Hutchinson,HOU,Receiving Yards,10.0,-650.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,27.4,17.4,-0.022725539019506025,,,17.4
Colston Loveland,CHI,Receiving Yards,20.0,-1600.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,37.4,17.4,-0.10009310051379505,,,17.4
Jayden Higgins,HOU,Receiving Yards,80.0,450.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,-17.0,-0.12739610337698604,,,17.0
D'Andre Swift,CHI,Receiving Yards,40.0,500.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,23.2,-16.8,-0.03088772002457607,,,16.8
Hunter Henry,NE,Receiving Yards,20.0,-510.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,36.8,16.799999999999997,0.0028893820964024375,,,16.799999999999997
Colby Parkinson,LAR,Receiving Yards,50.0,685.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,-16.700000000000003,0.2792595553431225,,,16.700000000000003
Rhamondre Stevenson,NE,Receiving Yards,40.0,300.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,23.8,-16.2,-0.3187602487171992,,,16.2
Blake Corum,LAR,Rushing Yards,50.0,-105.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,34.0,-16.0,-0.7529282317421014,,,16.0
C.J. Stroud,HOU,Rushing Yards,40.0,1150.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,24.0,-16.0,0.5818619309194726,,,16.0
DJ Moore,CHI,Receiving Yards,60.0,360.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,-15.600000000000001,-0.17475155327390968,,,15.600000000000001
Matthew Stafford,LAR,Passing Yards,275.0,-115.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_yards,290.4,15.399999999999977,0.25266748663454186,,,15.399999999999977
Puka Nacua,LAR,Receiving Yards,80.0,-260.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,64.7,-15.299999999999997,-0.7451475187506407,,,15.299999999999997
D'Andre Swift,CHI,Rushing Yards,54.5,,-130.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,39.2,-15.299999999999997,,0.5264423024083681,,15.299999999999997
Davante Adams,LAR,Receiving Yards,60.0,105.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.8,-15.200000000000003,-0.6194595779846959,,,15.200000000000003
Kyle Monangai,CHI,Rushing Yards,36.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,21.3,-15.2,-0.7404992828340601,0.6100645002253643,,15.2
Luther Burden III,CHI,Receiving Yards,20.0,-390.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,35.1,15.100000000000001,0.021201337536324277,,,15.100000000000001
DeMario Douglas,NE,Receiving Yards,15.0,-150.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-15.0,-0.6853450204381261,,,15.0
Drake Maye,NE,Passing Yards,300.0,420.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_yards,285.0,-15.0,0.7374113686676487,,,15.0
Jaylin Noel,HOU,Receiving Yards,15.0,150.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-15.0,-0.5280175306571891,,,15.0
Luther Burden III,CHI,Receiving Yards,50.0,140.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,35.1,-14.899999999999999,-0.5430708894130856,,,14.899999999999999
DJ Moore,CHI,Receiving Yards,29.5,-110.0,-120.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,14.899999999999999,0.5456245711240453,-0.6509569294127736,,14.899999999999999
Davante Adams,LAR,Receiving Yards,30.0,-490.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.8,14.799999999999997,-0.02708941146449312,,,14.799999999999997
Puka Nacua,LAR,Receiving Yards,50.0,-1300.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,64.7,14.700000000000003,-0.1315693600155005,,,14.700000000000003
TreVeyon Henderson,NE,Rushing Yards,15.0,-1600.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,29.6,14.600000000000001,-0.09528893251808208,,,14.600000000000001
DJ Moore,CHI,Receiving Yards,30.0,-125.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,14.399999999999999,0.44273389867382995,,,14.399999999999999
D'Andre Swift,CHI,Rushing Yards,25.0,-1550.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,39.2,14.200000000000003,-0.10072149156433721,,,14.200000000000003
C.J. Stroud,HOU,Rushing Yards,10.0,-150.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,24.0,14.0,0.4022412434475714,,,14.0
Blake Corum,LAR,Rushing Yards,20.0,-1550.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,34.0,14.0,-0.10437494773348661,,,14.0
Kyle Monangai,CHI,Receiving Yards,30.0,575.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,16.2,-13.8,0.40712746954679524,,,13.8
Rhamondre Stevenson,NE,Receiving Yards,10.0,-375.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,23.8,13.8,0.002613116825786521,,,13.8
Colby Parkinson,LAR,Receiving Yards,19.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,13.799999999999997,0.4798294287245588,-0.6102642113332546,,13.799999999999997
Tyler Higbee,LAR,Receiving Yards,30.0,105.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.3,-13.7,-0.5691815453981487,,,13.7
Caleb Williams,CHI,Passing Yards,275.0,220.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_yards,288.7,13.699999999999989,1.087231237289828,,,13.699999999999989
Cole Kmet,CHI,Receiving Yards,30.0,420.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.4,-13.600000000000001,0.10164807263366316,,,13.600000000000001
C.J. Stroud,HOU,Rushing Yards,10.5,-105.0,-125.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,24.0,13.5,0.6254521251171807,-0.6985875690104739,,13.5
C.J. Stroud,HOU,Passing Yards,250.0,190.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_yards,263.5,13.5,0.885422991703922,,,13.5
Christian Kirk,HOU,Receiving Yards,25.0,-300.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,13.399999999999999,0.046293941273008565,,,13.399999999999999
Colby Parkinson,LAR,Receiving Yards,20.0,-125.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,13.299999999999997,0.40939353643997667,,,13.299999999999997
Hunter Henry,NE,Receiving Yards,50.0,135.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,36.8,-13.200000000000003,-0.4859713631597919,,,13.200000000000003
D'Andre Swift,CHI,Receiving Yards,10.0,-225.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,23.2,13.2,0.12849303645755528,,,13.2
Woody Marks,HOU,Receiving Yards,8.5,-110.0,-120.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,21.7,13.2,0.4915047824508948,-0.5989847514012561,,13.2
TreVeyon Henderson,NE,Receiving Yards,30.0,530.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,16.8,-13.2,0.3780342179120473,,,13.2
Jayden Higgins,HOU,Receiving Yards,50.0,140.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,13.0,0.8666639568380909,,,13.0
Matthew Stafford,LAR,Rushing Yards,25.0,1350.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,12.1,-12.9,1.5869937022856648,,,12.9
Drake Maye,NE,Passing Attempts,29.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_attempts,42.26,12.759999999999998,0.8693159575054147,-0.9997507401141105,,12.759999999999998
Xavier Hutchinson,HOU,Receiving Yards,40.0,150.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,27.4,-12.600000000000001,-0.426766939995557,,,12.600000000000001
Colston Loveland,CHI,Receiving Yards,50.0,-180.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,37.4,-12.600000000000001,-0.643321651552791,,,12.600000000000001
Stefon Diggs,NE,Receiving Yards,80.0,320.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,67.4,-12.599999999999994,-0.03696845919253544,,,12.599999999999994
Kayshon Boutte,NE,Receiving Yards,40.0,120.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,12.5,0.6916235711130618,,,12.5
Blake Corum,LAR,Rushing Yards,46.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,34.0,-12.5,-0.6523228638858773,0.5218880812771816,,12.5
Woody Marks,HOU,Rushing Yards,90.0,360.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,77.6,-12.400000000000006,-0.13572553102240104,,,12.400000000000006
Xavier Hutchinson,HOU,Receiving Yards,15.0,-350.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,27.4,12.399999999999999,-0.013696315075620996,,,12.399999999999999
Colston Loveland,CHI,Receiving Yards,25.0,-1200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,37.4,12.399999999999999,-0.16894782103593986,,,12.399999999999999
Kyren Williams,LAR,Receiving Yards,10.0,-150.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,22.3,12.3,0.27553775743543885,,,12.3
Rhamondre Stevenson,NE,Rushing Yards,39.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,12.0,0.503723144625549,-0.6341579272342448,,12.0
Rome Odunze,CHI,Receiving Yards,80.0,530.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,-12.0,0.5128231036732825,,,12.0
DJ Moore,CHI,Rush+Rec Yards,32.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rush_rec_yards,44.4,11.899999999999999,0.35371153799261446,-0.48414632060131024,,11.899999999999999
Caleb Williams,CHI,Rushing Yards,30.0,200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,18.2,-11.8,-0.40103748267437767,,,11.8
Kyren Williams,LAR,Receiving Yards,10.5,-125.0,-105.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,22.3,11.8,0.3611524107342394,-0.5240012920662385,,11.8
Rhamondre Stevenson,NE,Rush+Rec Yards,63.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_rec_yards,75.3,11.799999999999997,0.3505826537217829,-0.48101743633047866,,11.799999999999997
Hunter Henry,NE,Receiving Yards,25.0,-340.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,36.8,11.799999999999997,-0.021393691628978195,,,11.799999999999997
Woody Marks,HOU,Receiving Yards,10.0,-105.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,21.7,11.7,0.47277405998070265,,,11.7
Christian Kirk,HOU,Receiving Yards,50.0,150.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,-11.600000000000001,-0.38123024431686003,,,11.600000000000001
Rhamondre Stevenson,NE,Rushing Yards,40.0,-105.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,11.5,0.5507740480640244,,,11.5
C.J. Stroud,HOU,Passing Yards,275.0,340.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_yards,263.5,-11.5,0.6334552228125164,,,11.5
Caleb Williams,CHI,Passing Yards,300.0,370.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_yards,288.7,-11.300000000000011,0.7549880713008985,,,11.300000000000011
TreVeyon Henderson,NE,Receiving Yards,5.5,-120.0,-110.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,16.8,11.3,0.36928125518588484,-0.5167722161439791,,11.3
Caleb Williams,CHI,Passing Attempts,32.5,-110.0,-120.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_attempts,43.65,11.149999999999999,0.9077125729090919,-0.9986763596984136,,11.149999999999999
Kyren Williams,LAR,Rushing Yards,50.0,-255.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,61.1,11.100000000000001,0.0943320077573791,,,11.100000000000001
Kyle Monangai,CHI,Rush+Rec Yards,48.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_rec_yards,37.5,-11.0,-0.4556579768739612,0.32522319426526536,,11.0
D'Andre Swift,CHI,Rushing Yards,50.0,-170.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,39.2,-10.799999999999997,-0.6502285434428214,,,10.799999999999997
Davante Adams,LAR,Receiving Yards,55.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.8,-10.700000000000003,-0.5054256680905782,0.3749908854818824,,10.700000000000003
TreVeyon Henderson,NE,Rushing Yards,40.0,-120.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,29.6,-10.399999999999999,-0.5805625061927016,,,10.399999999999999
Luther Burden III,CHI,Receiving Yards,25.0,-280.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,35.1,10.100000000000001,-0.01772268368050889,,,10.100000000000001
Drake Maye,NE,Passing Yards,275.0,250.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_yards,285.0,10.0,1.1435803161570268,,,10.0
DeMario Douglas,NE,Receiving Yards,10.0,-245.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-10.0,-0.6082670249035044,,,10.0
Jaylin Noel,HOU,Receiving Yards,10.0,-110.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-10.0,-0.46891537368340713,,,10.0
Kyren Williams,LAR,Rush+Rec Yards,73.5,-120.0,-110.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_rec_yards,83.4,9.900000000000006,0.2644498895334392,-0.4076089758777961,,9.900000000000006
Matthew Stafford,LAR,Passing Yards,300.0,130.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_yards,290.4,-9.600000000000023,-0.09855517865386443,,,9.600000000000023
TreVeyon Henderson,NE,Rushing Yards,20.0,-710.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,29.6,9.600000000000001,-0.14031237332119978,,,9.600000000000001
Drake Maye,NE,Rushing Yards,30.0,-210.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,20.7,-9.3,-0.6261492538254355,,,9.3
D'Andre Swift,CHI,Rushing Yards,30.0,-770.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,39.2,9.200000000000003,-0.15886200375465748,,,9.200000000000003
D'Andre Swift,CHI,Rush+Rec Yards,71.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_rec_yards,62.400000000000006,-9.099999999999994,-0.3932239723925382,0.26278918978384236,,9.099999999999994
Matthew Stafford,LAR,Passing Attempts,34.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_attempts,43.54,9.04,0.860405667093798,-0.9908404497024937,,9.04
Blake Corum,LAR,Rushing Yards,25.0,-710.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,34.0,9.0,-0.15595535803589233,,,9.0
C.J. Stroud,HOU,Rushing Yards,15.0,135.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,24.0,9.0,0.7386277594038441,,,9.0
Kyren Williams,LAR,Rushing Yards,70.0,125.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,61.1,-8.899999999999999,-0.4094170036155895,,,8.899999999999999
Kyle Monangai,CHI,Receiving Yards,25.0,420.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,16.2,-8.8,0.5722318092704679,,,8.8
Rhamondre Stevenson,NE,Receiving Yards,15.0,-225.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,23.8,8.8,0.007713386313758841,,,8.8
D'Andre Swift,CHI,Receiving Yards,14.5,-105.0,-125.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,23.2,8.7,0.35806086981292484,-0.4520658750958185,,8.7
Kyle Monangai,CHI,Rushing Yards,30.0,-220.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,21.3,-8.7,-0.6114053250538224,,,8.7
Kyle Monangai,CHI,Receiving Yards,7.5,-125.0,-105.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,16.2,8.7,0.25206587509581857,-0.40567991743197246,,8.7
Tyler Higbee,LAR,Receiving Yards,25.0,-135.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.3,-8.7,-0.4701048586317586,,,8.7
Cole Kmet,CHI,Receiving Yards,25.0,290.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.4,-8.600000000000001,0.19523152071724437,,,8.600000000000001
Rhamondre Stevenson,NE,Rushing Yards,60.0,330.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,-8.5,0.16907563773730627,,,8.5
Jaylin Noel,HOU,Receiving Yards,8.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,0.0,-8.5,-0.42316894933837224,0.29273416672967645,,8.5
Christian Kirk,HOU,Receiving Yards,30.0,-210.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,8.399999999999999,0.017668667529549487,,,8.399999999999999
Austin Hooper,NE,Receiving Yards,9.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,17.9,8.399999999999999,0.2888566714995555,-0.4192914541082513,,8.399999999999999
Woody Marks,HOU,Receiving Yards,30.0,625.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,21.7,-8.3,1.2670140557218723,,,8.3
Colby Parkinson,LAR,Receiving Yards,25.0,125.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,8.299999999999997,0.5464439137414878,,,8.299999999999997
D'Andre Swift,CHI,Receiving Yards,15.0,-125.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,23.2,8.2,0.23340027970365262,,,8.2
Caleb Williams,CHI,Rushing Yards,10.0,-460.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,18.2,8.2,-0.1223019762254614,,,8.2
TreVeyon Henderson,NE,Receiving Yards,25.0,360.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,16.8,-8.2,0.4479770629795543,,,8.2
Rome Odunze,CHI,Receiving Yards,60.0,240.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,8.0,1.315510821995373,,,8.0
Matthew Stafford,LAR,Rushing Yards,20.0,1000.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,12.1,-7.9,2.149078361598029,,,7.9
Kyren Williams,LAR,Receiving Yards,30.0,430.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,22.3,-7.699999999999999,0.7240664139634153,,,7.699999999999999
Woody Marks,HOU,Rushing Yards,70.0,150.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,77.6,7.599999999999994,0.7659647927974157,,,7.599999999999994
Kayshon Boutte,NE,Receiving Yards,60.0,280.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,-7.5,0.25226196729026573,,,7.5
Stefon Diggs,NE,Receiving Yards,60.0,135.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,67.4,7.400000000000006,0.5705649789490315,,,7.400000000000006
Colston Loveland,CHI,Receiving Yards,30.0,-675.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,37.4,7.399999999999999,-0.23266328845673828,,,7.399999999999999
Xavier Hutchinson,HOU,Receiving Yards,20.0,-250.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,27.4,7.399999999999999,-0.0643442678601519,,,7.399999999999999
Kyren Williams,LAR,Receiving Yards,15.0,120.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,22.3,7.300000000000001,0.4656140469951927,,,7.300000000000001
Jayden Higgins,HOU,Receiving Yards,70.0,325.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,-7.0,0.4460877724160842,,,7.0
Caleb Williams,CHI,Rushing Yards,25.0,130.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,18.2,-6.800000000000001,-0.2787547834296915,,,6.800000000000001
D'Andre Swift,CHI,Receiving Yards,30.0,270.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,23.2,-6.800000000000001,0.27493955604180054,,,6.800000000000001
TreVeyon Henderson,NE,Receiving Yards,10.0,-110.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,16.8,6.800000000000001,0.25125968852880076,,,6.800000000000001
Hunter Henry,NE,Receiving Yards,30.0,-240.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,36.8,6.799999999999997,-0.07148586605204083,,,6.799999999999997
Colby Parkinson,LAR,Receiving Yards,40.0,360.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,-6.700000000000003,0.5950366204396962,,,6.700000000000003
Woody Marks,HOU,Receiving Yards,15.0,170.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,21.7,6.699999999999999,0.7637828532201781,,,6.699999999999999
C.J. Stroud,HOU,Passing Attempts,31.5,-110.0,-120.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_attempts,38.17,6.670000000000002,0.8549803190355081,-0.948036655581718,,6.670000000000002
Cole Kmet,CHI,Receiving Yards,10.0,-140.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.4,6.399999999999999,0.10865679104861786,,,6.399999999999999
Tyler Higbee,LAR,Receiving Yards,10.0,-600.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.3,6.300000000000001,-0.24805081015313735,,,6.300000000000001
Kyle Monangai,CHI,Rushing Yards,15.0,-1200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,21.3,6.300000000000001,-0.27021815531191345,,,6.300000000000001
Tyler Higbee,LAR,Receiving Yards,22.5,120.0,-160.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.3,-6.199999999999999,-0.2131359361358413,0.04379358919124643,,6.199999999999999
Kyle Monangai,CHI,Receiving Yards,10.0,105.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,16.2,6.199999999999999,0.31678575867203385,,,6.199999999999999
Rhamondre Stevenson,NE,Receiving Yards,30.0,165.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,23.8,-6.199999999999999,-0.052186468527263496,,,6.199999999999999
C.J. Stroud,HOU,Rushing Yards,30.0,585.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,24.0,-6.0,1.2887053606487293,,,6.0
